時間,開盤價,最高價,最低價,收盤價,成交量,MA5,MA10,DIF12-26,MACD9,OSC,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,融券(張),差額(張),買進(張),賣出(張),券償(張),使用率,借券餘額(張),差額(張),借券(張),還券(張),當沖張數,當沖率,資券互抵(張),現股當沖(張),當沖比率,買進,賣出,買賣超(張),外資持股(張),買進(張),賣出(張),外資持股比例,買賣超,投信持股,買進,賣出,投信持股比例,買賣超(張),自營商持股(張),買進(張),賣出(張),自營商持股比例,買賣超(張),法人持股(張),買進(張),賣出(張),法人持股比例,買賣差值,買進,賣出
2009/7/24,57,57.3,56.8,57.2,89057,73115,71057,0.3,0.05,0.24,20673,-3682,405,4084,3,0.32%,6019,1230,208,1438,0,0.09%,85486,0,0,0,563,0.63%,563,0,0.00%,0,0,38053,18723950,0,0,73.06%,N/A,N/A,N/A,N/A,N/A,-3136,77124,0,0,0.30%,34302,19106310,0,0,74.54%,-5.55%,0.69%,6.24%
2009/7/27,57.2,57.9,56.9,57.6,54337,70038,69588,0.44,0.13,0.31,20107,-566,1033,1598,1,0.31%,6659,640,285,925,0,0.10%,87486,2000,2000,0,656,1.21%,656,0,0.00%,0,0,17293,18741242,0,0,73.13%,N/A,N/A,N/A,N/A,N/A,1260,78384,0,0,0.30%,18740,19125049,0,0,74.62%,-2.24%,2.46%,4.70%
2009/7/28,57.6,57.9,57.1,57.9,48218,64401,65410,0.57,0.22,0.35,20396,289,1242,941,12,0.32%,6535,-124,459,335,0,0.10%,87486,0,0,0,627,1.30%,627,0,0.00%,0,0,15177,18756419,0,0,73.19%,N/A,N/A,N/A,N/A,N/A,-1291,77093,0,0,0.30%,13183,19138232,0,0,74.67%,0.89%,3.57%,2.68%
2009/7/29,58,58,55.9,56.5,57068,64351,63742,0.58,0.29,0.29,24952,4556,5376,831,9,0.39%,4338,-2197,2466,271,2,0.07%,90486,3000,3000,0,1395,2.44%,1395,0,0.00%,0,0,-2307,18754112,0,0,73.18%,N/A,N/A,N/A,N/A,N/A,1073,78166,0,0,0.30%,-2257,19135975,0,0,74.66%,12.11%,14.09%,1.98%
2009/7/30,56.1,56.4,55.2,56,62411,62218,65011,0.52,0.34,0.18,26513,1561,2290,699,10,0.41%,3610,-728,989,261,0,0.06%,111486,21000,21000,0,950,1.52%,950,0,0.00%,0,0,-9282,18744839,0,0,73.14%,N/A,N/A,N/A,N/A,N/A,-155,78011,0,0,0.30%,-10921,19125063,0,0,74.62%,3.77%,5.34%,1.56%
2009/7/31,58.3,59.2,58.1,58.9,198298,84066,78591,0.7,0.41,0.29,23419,-3094,5065,8063,96,0.37%,6559,2949,109,3061,3,0.10%,111458,-28,0,28,4351,2.19%,4351,0,0.00%,0,0,83878,18828709,0,0,73.47%,N/A,N/A,N/A,N/A,N/A,-4965,73046,0,0,0.28%,78766,19203821,0,0,74.93%,-3.07%,2.67%,5.74%
2009/8/3,58.6,58.6,57.1,58.3,70119,87223,78630,0.77,0.48,0.29,23542,123,2231,2107,1,0.37%,5390,-1169,1665,496,0,0.08%,114258,2800,2800,0,1027,1.46%,1027,0,0.00%,0,0,28744,18857453,0,0,73.58%,N/A,N/A,N/A,N/A,N/A,-3123,69923,0,0,0.27%,26403,19230224,0,0,75.03%,1.87%,5.64%,3.77%
2009/8/4,58.6,58.8,56.7,57.6,62209,90021,77211,0.79,0.54,0.24,22071,-1471,1242,2708,5,0.34%,6005,615,651,1276,10,0.09%,114258,0,0,0,1253,2.01%,1253,0,0.00%,0,0,18106,18875559,0,0,73.65%,N/A,N/A,N/A,N/A,N/A,-2610,67313,0,0,0.26%,15843,19246067,0,0,75.09%,-3.43%,3.11%,6.54%
2009/8/5,57.9,58,56.6,56.9,53465,89300,76826,0.75,0.58,0.16,22924,853,1861,1000,8,0.36%,5802,-203,954,752,1,0.09%,113095,-1163,0,1163,1448,2.71%,1448,0,0.00%,0,0,18651,18950764,0,0,73.17%,N/A,N/A,N/A,N/A,N/A,471,67784,0,0,0.26%,22739,19325360,0,0,74.62%,2.04%,5.41%,3.37%
2009/8/6,57.5,57.5,56.5,56.8,54642,87747,74982,0.69,0.6,0.08,23882,958,1695,734,3,0.37%,5478,-324,1032,711,3,0.09%,102832,-10263,0,10263,556,1.02%,556,0,0.00%,0,0,5275,18956039,0,0,73.19%,N/A,N/A,N/A,N/A,N/A,304,68088,0,0,0.26%,6261,19331621,0,0,74.65%,2.37%,5.04%,2.67%
2009/8/10,57.3,58.3,57,57.8,69793,62046,73056,0.7,0.62,0.08,22287,-1595,1265,2858,2,0.34%,6960,1482,91,1576,3,0.11%,104632,1800,1800,0,1078,1.54%,1078,0,0.00%,0,0,33615,18989654,0,0,73.32%,N/A,N/A,N/A,N/A,N/A,-262,67826,0,0,0.26%,33185,19364806,0,0,74.78%,-4.48%,1.97%,6.45%
2009/8/11,57.3,57.6,56.5,57.1,64578,60937,74080,0.65,0.63,0.02,23815,1528,2149,621,0,0.37%,5723,-1237,1360,184,61,0.09%,115532,10900,10900,0,1409,2.18%,1409,0,0.00%,0,0,5443,19021997,0,0,73.45%,N/A,N/A,N/A,N/A,N/A,564,68390,0,0,0.26%,6255,19397961,0,0,74.90%,4.28%,5.55%,1.27%
2009/8/12,57.1,57.5,56.5,57.5,43088,57113,73567,0.62,0.63,-0.01,24154,339,1190,843,8,0.37%,5423,-300,442,219,77,0.08%,116232,700,700,0,1299,3.01%,1299,0,0.00%,0,0,8230,19040434,0,0,73.52%,N/A,N/A,N/A,N/A,N/A,-1094,67296,0,0,0.26%,7978,19416146,0,0,74.97%,1.36%,3.91%,2.54%
2009/8/13,58,58.6,57.5,58.6,80234,62467,75884,0.67,0.64,0.04,21711,-2443,1230,3662,11,0.34%,6717,1294,284,1602,24,0.10%,116032,-200,0,200,1520,1.89%,1520,0,0.00%,0,0,36699,19077133,0,0,73.66%,N/A,N/A,N/A,N/A,N/A,-167,67129,0,0,0.26%,36281,19452427,0,0,75.11%,-4.76%,1.92%,6.69%
2009/8/14,59.2,59.4,58.5,58.9,53723,62283,75015,0.76,0.66,0.1,19663,-2048,692,2736,4,0.30%,7879,1162,155,1329,12,0.12%,115532,-500,0,500,898,1.67%,898,0,0.00%,0,0,21141,19098273,0,0,73.74%,N/A,N/A,N/A,N/A,N/A,292,67421,0,0,0.26%,21002,19473428,0,0,75.19%,-6.09%,1.60%,7.70%
2009/8/17,59,59.2,57.4,57.8,50932,58511,60278,0.74,0.68,0.06,20491,828,1910,1082,0,0.32%,6907,-972,1391,425,6,0.11%,114532,-1000,0,1000,1903,3.74%,1903,0,0.00%,0,0,-4890,19093384,0,0,73.73%,N/A,N/A,N/A,N/A,N/A,214,67635,0,0,0.26%,-5386,19468043,0,0,75.18%,3.66%,6.73%,3.07%
2009/8/18,57.1,57.8,56.6,57.6,32159,52027,56482,0.67,0.68,-0.01,19936,-555,737,1287,5,0.31%,6236,-671,1164,493,0,0.10%,115532,1000,1000,0,1111,3.45%,1111,0,0.00%,0,0,-12786,19081297,0,0,73.68%,N/A,N/A,N/A,N/A,N/A,1432,69067,0,0,0.27%,-9526,19459216,0,0,75.14%,0.39%,6.12%,5.73%
2009/8/19,57.5,57.9,57.3,57.4,21349,47679,52396,0.62,0.66,-0.05,19889,-47,419,464,2,0.31%,6638,402,239,641,0,0.10%,116881,1349,1500,151,257,1.20%,257,0,0.00%,0,0,-378,19094992,0,0,73.73%,N/A,N/A,N/A,N/A,N/A,387,69453,0,0,0.27%,376,19473664,0,0,75.19%,-2.12%,3.12%,5.24%
2009/8/20,57.4,57.8,56.5,57.7,26449,36922,49695,0.56,0.64,-0.08,19774,-115,882,997,0,0.31%,6430,-208,636,488,60,0.10%,115561,-1320,0,1320,923,3.49%,923,0,0.00%,0,0,1190,19098100,0,0,73.74%,N/A,N/A,N/A,N/A,N/A,-274,69179,0,0,0.27%,873,19476455,0,0,75.20%,0.13%,5.95%,5.82%
2009/8/21,58,58.1,56.5,56.8,42153,34608,48446,0.48,0.61,-0.13,20115,341,1478,1110,27,0.31%,6057,-373,733,364,4,0.09%,113991,-1570,50,1620,864,2.05%,864,0,0.00%,0,0,-21390,19076710,0,0,73.66%,N/A,N/A,N/A,N/A,N/A,-1243,67936,0,0,0.26%,-17326,19459130,0,0,75.14%,1.78%,5.35%,3.57%
2009/8/24,57.8,59,57.6,58.4,59462,36314,47413,0.51,0.59,-0.08,18999,-1116,1525,2611,30,0.29%,7721,1664,198,1896,34,0.12%,113991,0,2000,2000,1364,2.29%,1364,0,0.00%,0,0,15533,19095440,0,0,73.73%,N/A,N/A,N/A,N/A,N/A,-211,67725,0,0,0.26%,26319,19488646,0,0,75.25%,-4.79%,2.97%,7.76%
2009/8/25,58.6,59,58.3,58.7,35370,36957,44492,0.56,0.58,-0.02,18011,-988,429,1410,7,0.28%,8182,461,230,691,0,0.13%,113941,-50,0,50,238,0.67%,238,0,0.00%,0,0,10174,19105615,0,0,73.77%,N/A,N/A,N/A,N/A,N/A,-101,67624,0,0,0.26%,10763,19499410,0,0,75.29%,-4.10%,1.88%,5.98%
2009/8/26,58.7,59,58,59,50633,42813,45246,0.6,0.59,0.01,16670,-1341,715,2056,0,0.26%,8953,771,437,1208,0,0.14%,116941,3000,3000,0,663,1.31%,663,0,0.00%,0,0,20626,19144184,0,0,73.92%,N/A,N/A,N/A,N/A,N/A,-14,67610,0,0,0.26%,24434,19541787,0,0,75.46%,-4.23%,2.31%,6.53%
2009/8/27,58.5,58.9,57.9,58.8,30495,43623,40273,0.61,0.59,0.02,16869,199,677,478,0,0.26%,8533,-420,989,590,21,0.13%,116941,0,0,0,912,2.99%,912,0,0.00%,0,0,5768,19154113,0,0,73.96%,N/A,N/A,N/A,N/A,N/A,-160,67450,0,0,0.26%,6662,19552610,0,0,75.50%,2.02%,5.63%,3.61%
2009/8/28,59,59.5,58.3,59.5,52477,45687,40148,0.66,0.6,0.05,15182,-1687,893,2558,22,0.23%,9695,1162,340,1522,20,0.15%,116941,0,0,0,874,1.67%,874,0,0.00%,0,0,34963,19189076,0,0,74.09%,N/A,N/A,N/A,N/A,N/A,575,68025,0,0,0.26%,35900,19588509,0,0,75.63%,-5.52%,2.39%,7.91%
2009/8/31,59.6,59.8,58.5,59.2,45093,42814,39564,0.69,0.62,0.06,15899,717,1287,569,1,0.25%,8900,-795,942,152,5,0.14%,132121,15180,15181,1,615,1.36%,615,0,0.00%,0,0,1052,19190128,0,0,74.10%,N/A,N/A,N/A,N/A,N/A,-268,67757,0,0,0.26%,1938,19590447,0,0,75.65%,3.39%,5.01%,1.62%
2009/9/1,59.4,61,58.7,61,85451,52830,44893,0.8,0.66,0.14,19530,3631,6232,2538,63,0.30%,9270,370,665,1057,22,0.14%,136721,4600,4600,0,2769,3.24%,2769,0,0.00%,0,0,15615,19205743,0,0,74.16%,N/A,N/A,N/A,N/A,N/A,1345,69102,0,0,0.27%,17205,19607652,0,0,75.71%,3.99%,8.34%,4.35%
2009/9/2,60.4,60.8,59.6,59.6,61444,54992,48903,0.84,0.69,0.15,24255,4725,6035,1278,32,0.37%,8321,-949,1112,163,0,0.13%,136721,0,0,0,749,1.22%,749,0,0.00%,0,0,-4107,19202134,0,0,74.14%,N/A,N/A,N/A,N/A,N/A,597,69699,0,0,0.27%,-1235,19606915,0,0,75.70%,9.40%,11.78%,2.37%
2009/9/3,60.2,60.2,59.3,59.8,43805,57654,50638,0.85,0.72,0.13,26948,2693,3653,959,1,0.42%,8259,-62,309,248,1,0.13%,134721,-2000,0,2000,722,1.65%,722,0,0.00%,0,0,-12065,19192884,0,0,74.11%,N/A,N/A,N/A,N/A,N/A,-1729,67970,0,0,0.26%,-12734,19596997,0,0,75.67%,6.39%,9.20%,2.80%
